Algo,Run-time,Cuts,Slack-val,Imbal,Byte-size,Hash-count,Part-count,SD
2,0.0776166s,111019,100,1.05,-1,-1,16,13.856406460551018,"[4396, 4399, 4392, 4389, 4407, 4388, 4388, 4417, 4385, 4395, 4428, 4377, 4395, 4380, 4392, 4376]"
2,0.0765619s,111035,100,1.05,-1,-1,16,35.87013613950561,"[4393, 4385, 4382, 4514, 4416, 4379, 4391, 4364, 4375, 4353, 4412, 4375, 4384, 4406, 4388, 4387]"
2,0.0755199s,111153,100,1.05,-1,-1,16,35.08845964131227,"[4380, 4439, 4398, 4387, 4389, 4354, 4378, 4412, 4381, 4469, 4381, 4416, 4379, 4440, 4324, 4377]"
2,0.080695s,111744,100,1.05,-1,-1,16,20.165977949672232,"[4394, 4418, 4422, 4389, 4408, 4403, 4399, 4401, 4420, 4382, 4362, 4395, 4349, 4372, 4393, 4397]"
2,0.0782759s,111019,100,1.05,-1,-1,16,13.856406460551018,"[4396, 4399, 4392, 4389, 4407, 4388, 4388, 4417, 4385, 4395, 4428, 4377, 4395, 4380, 4392, 4376]"
2,0.0770019s,111035,100,1.05,-1,-1,16,35.87013613950561,"[4393, 4385, 4382, 4514, 4416, 4379, 4391, 4364, 4375, 4353, 4412, 4375, 4384, 4406, 4388, 4387]"
2,0.077004s,111153,100,1.05,-1,-1,16,35.08845964131227,"[4380, 4439, 4398, 4387, 4389, 4354, 4378, 4412, 4381, 4469, 4381, 4416, 4379, 4440, 4324, 4377]"
2,0.0749602s,111744,100,1.05,-1,-1,16,20.165977949672232,"[4394, 4418, 4422, 4389, 4408, 4403, 4399, 4401, 4420, 4382, 4362, 4395, 4349, 4372, 4393, 4397]"
