Algo,Run-time,Cuts,Slack-val,Imbal,Byte-size,Hash-count,Part-count,SD
2,0.260318s,346912,100,1.05,-1,-1,16,20.04661234888994,"[9887, 9837, 9806, 9845, 9841, 9822, 9861, 9841, 9840, 9838, 9823, 9830, 9844, 9878, 9834, 9837]"
2,0.274006s,345851,100,1.05,-1,-1,16,15.933193862708967,"[9834, 9833, 9831, 9835, 9827, 9853, 9860, 9828, 9883, 9842, 9842, 9826, 9863, 9845, 9832, 9830]"
2,0.256643s,344930,100,1.05,-1,-1,16,14.845874847916509,"[9858, 9838, 9819, 9842, 9845, 9843, 9842, 9833, 9848, 9884, 9843, 9841, 9840, 9838, 9822, 9828]"
2,0.256679s,346954,100,1.05,-1,-1,16,11.32548748031036,"[9831, 9832, 9854, 9851, 9854, 9849, 9845, 9835, 9847, 9824, 9820, 9838, 9831, 9854, 9848, 9851]"
2,0.270786s,346912,100,1.05,-1,-1,16,20.04661234888994,"[9887, 9837, 9806, 9845, 9841, 9822, 9861, 9841, 9840, 9838, 9823, 9830, 9844, 9878, 9834, 9837]"
2,0.26344s,345851,100,1.05,-1,-1,16,15.933193862708967,"[9834, 9833, 9831, 9835, 9827, 9853, 9860, 9828, 9883, 9842, 9842, 9826, 9863, 9845, 9832, 9830]"
2,0.261274s,344930,100,1.05,-1,-1,16,14.845874847916509,"[9858, 9838, 9819, 9842, 9845, 9843, 9842, 9833, 9848, 9884, 9843, 9841, 9840, 9838, 9822, 9828]"
2,0.262765s,346954,100,1.05,-1,-1,16,11.32548748031036,"[9831, 9832, 9854, 9851, 9854, 9849, 9845, 9835, 9847, 9824, 9820, 9838, 9831, 9854, 9848, 9851]"
